id,speed,cars
7979,38.0,27
7980,36.0,7
7982,23.0,1
7983,80.0,137
7984,65.0,29
7985,25.0,63
7986,38.0,13
7987,32.0,22
7988,27.0,76
7989,28.0,38
7990,33.0,31
7991,33.0,12
7992,29.0,22
7993,17.0,4
7994,19.0,55
8000,9.0,1
8005,53.0,4
8006,11.0,2
8007,18.0,5
8008,22.0,10
8009,33.0,8
8010,20.0,8
8011,25.0,8
8012,28.0,16
8013,33.0,15
8014,37.0,2
8015,51.0,14
8016,74.0,32
8017,70.0,47
8018,51.0,10
8019,48.0,12
8022,66.0,2
8026,62.0,3
8027,80.0,39
8028,73.0,8
8029,103.0,22
8030,94.0,59
8031,45.0,10
8032,37.0,22
8033,36.0,22
8034,30.0,75
8035,26.0,14
8036,31.0,18
8039,49.0,2
8040,64.0,7
8042,38.0,1
8043,44.0,2
8044,84.0,120
8045,77.0,86
8046,44.0,29
8048,25.0,2
8049,37.0,3
8050,28.0,13
8051,33.0,60
8052,75.0,71
8053,61.0,33
8054,22.0,7
8055,19.0,55
8056,25.0,9
8057,51.0,39
8058,66.0,18
8059,69.0,28
8060,49.0,21
8061,33.0,49
8062,64.0,21
8063,67.0,12
8064,38.0,32
8065,25.0,1
8066,21.0,5
8067,40.0,91
8068,44.0,89
8069,15.0,1
8072,24.0,6
8073,30.0,154
8074,33.0,55
8075,44.0,49
8076,53.0,3
8077,40.0,22
8078,18.0,5
8079,41.0,10
8080,31.0,18
8081,38.0,55
8082,41.0,64
8083,56.0,139
8084,73.0,116
8085,54.0,131
8086,9.0,6
8087,32.0,20
8088,29.0,28
8089,32.0,30
8090,28.0,20
8091,40.0,25
8092,32.0,41
8093,35.0,45
8094,42.0,39
8095,48.0,16
8096,72.0,8
8097,76.0,6
8098,59.0,10
8099,81.0,7
8100,44.0,28
8101,52.0,1
8104,77.0,2
8105,61.0,10
8106,31.0,3
8107,34.0,4
8108,15.0,2
8109,26.0,6
8110,14.0,21
8112,27.0,12
8113,31.0,11
8114,35.0,13
8115,75.0,24
8116,34.0,10
8117,98.0,17
8118,65.0,3
8119,25.0,21
8120,34.0,16
8121,40.0,13
8122,53.0,3
8123,39.0,22
8124,58.0,6
8125,46.0,8
8126,33.0,2
8127,48.0,4
8128,80.0,91
8129,87.0,47
8130,73.0,31
8131,80.0,38
8132,69.0,46
8133,44.0,86
8134,58.0,48
8135,50.0,73
8136,53.0,32
8137,37.0,5
8138,33.0,26
8139,37.0,20
8140,37.0,5
8141,26.0,6
8142,37.0,6
8143,12.0,2
8144,42.0,2
8145,67.0,69
8146,68.0,194
8147,51.0,12
8148,39.0,1
8149,20.0,11
8150,11.0,25
8151,46.0,194
8152,58.0,52
8153,24.0,9
8154,25.0,12
8155,27.0,13
8156,34.0,20
8157,32.0,64
8158,39.0,9
8159,38.0,1
8160,24.0,3
8161,35.0,8
8162,16.0,2
8163,56.0,28
8166,8.0,2
8167,60.0,12
8168,48.0,74
8169,33.0,120
8170,26.0,12
8171,33.0,15
8172,34.0,4
8173,39.0,100
8174,20.0,11
8175,31.0,40
8176,41.0,62
8177,32.0,60
8178,55.0,16
8179,44.0,14
8180,50.0,11
8181,51.0,53
8182,50.0,1
8183,67.0,77
8184,52.0,2
8185,58.0,124
8186,53.0,54
8187,30.0,33
8188,31.0,25
8189,24.0,56
8190,29.0,43
8191,27.0,29
8192,30.0,20
8193,33.0,28
8194,33.0,12
8195,28.0,7
8199,57.0,4
8200,62.0,8
8203,29.0,1
8204,42.0,14
8205,46.0,2
8206,22.0,3
8207,34.0,7
8208,31.0,12
8209,24.0,11
8210,27.0,10
8211,30.0,26
8212,39.0,9
8213,29.0,9
8214,74.0,14
8215,68.0,18
8216,46.0,7
8217,96.0,15
8218,42.0,4
8219,22.0,14
8220,25.0,8
8221,14.0,18
8222,56.0,3
8226,71.0,2
8227,104.0,57
8228,76.0,44
8229,76.0,16
8230,85.0,2
8231,19.0,2
8232,12.0,1
8233,44.0,88
8234,47.0,1
8235,25.0,10
8236,60.0,86
8238,47.0,20
8239,13.0,2
8240,25.0,13
8241,28.0,10
8242,23.0,25
8243,27.0,10
8244,31.0,13
8245,37.0,8
8246,41.0,15
8247,77.0,160
8248,74.0,82
8249,67.0,15
8250,34.0,55
8251,47.0,218
8252,47.0,5
8253,37.0,4
8254,2.0,1
8256,52.0,4
8258,31.0,1
8259,31.0,1
8261,37.0,11
8262,30.0,17
8263,44.0,22
8268,58.0,71
8269,39.0,104
8270,50.0,70
8271,44.0,101
8272,38.0,112
8273,40.0,65
8274,15.0,15
8275,16.0,64
8276,46.0,19
8277,33.0,17
8278,39.0,12
8279,39.0,2
8280,39.0,30
8281,38.0,42
8282,34.0,16
8283,81.0,25
8284,81.0,49
8285,71.0,1
8286,79.0,91
8287,94.0,47
8288,16.0,15
8289,32.0,27
8290,34.0,25
8291,25.0,20
8292,34.0,7
8293,39.0,9
8294,25.0,2
8295,26.0,16
8296,14.0,3
8299,65.0,11
8302,54.0,2
8303,38.0,4
8304,37.0,13
8305,44.0,1
8306,46.0,16
8307,37.0,14
8308,30.0,26
8309,42.0,14
8310,33.0,43
8311,56.0,9
8312,50.0,4
8313,63.0,9
8314,68.0,46
8315,50.0,1
8316,33.0,5
8317,91.0,22
8318,56.0,6
8319,45.0,9
8320,34.0,18
8321,46.0,8
8322,44.0,9
8325,111.0,11
8326,106.0,59
8327,33.0,4
8331,43.0,5
8332,37.0,61
8333,47.0,13
8335,37.0,9
8336,76.0,4
8337,63.0,62
8338,50.0,19
8339,50.0,10
8340,22.0,52
8341,30.0,27
8342,28.0,21
8343,16.0,12
8344,25.0,11
8345,39.0,21
8346,60.0,10
8347,58.0,6
8348,83.0,102
8349,85.0,156
8350,47.0,54
8351,66.0,157
8352,65.0,25
8356,56.0,10
8358,21.0,1
8359,38.0,1
8361,26.0,12
8362,13.0,41
8363,38.0,73
8364,64.0,34
8365,59.0,28
8366,45.0,34
8367,53.0,53
8368,34.0,183
8369,29.0,245
8370,32.0,47
8371,17.0,35
8372,14.0,47
8373,37.0,49
8374,25.0,24
8375,13.0,11
8376,25.0,12
8377,27.0,57
8378,34.0,15
8379,46.0,54
8380,46.0,18
8381,27.0,17
8382,17.0,13
8383,26.0,1
8384,81.0,64
8385,33.0,7
8386,48.0,9
8387,96.0,28
8388,93.0,72
8389,45.0,10
8390,36.0,9
8391,42.0,6
8392,36.0,2
8393,47.0,19
8394,34.0,4
8395,44.0,6
8399,61.0,7
8401,41.0,9
8402,29.0,9
8403,33.0,13
8404,35.0,25
8405,39.0,28
8406,24.0,4
8407,40.0,7
8408,26.0,7
8409,50.0,7
8411,38.0,14
8412,32.0,2
8413,74.0,51
8414,32.0,7
8416,88.0,11
8417,93.0,4
8420,54.0,6
8421,43.0,2
8422,38.0,18
8423,62.0,1
8424,107.0,25
8425,114.0,25
8432,44.0,47
8435,57.0,5
8437,49.0,58
8438,71.0,39
8441,33.0,12
8442,33.0,4
8443,4.0,1
8444,22.0,11
8445,43.0,17
8449,74.0,23
8450,67.0,194
8451,75.0,136
8452,61.0,61
8453,56.0,17
8454,64.0,19
8455,52.0,20
8456,40.0,10
8458,23.0,8
8460,23.0,2
8461,34.0,10
8462,30.0,10
8463,37.0,34
8468,27.0,34
8469,50.0,128
8470,31.0,25
8471,23.0,63
8472,18.0,118
8473,24.0,38
8474,27.0,80
8475,26.0,25
8476,22.0,15
8477,23.0,119
8478,38.0,77
8479,36.0,11
8480,24.0,29
8481,7.0,5
8482,4.0,13
8484,87.0,51
8485,55.0,5
8486,36.0,1
8488,40.0,29
8489,97.0,59
8490,90.0,29
8491,40.0,13
8492,55.0,6
8493,47.0,16
8494,15.0,7
8498,57.0,5
8502,20.0,1
8503,41.0,13
8504,51.0,14
8505,27.0,14
8506,26.0,10
8508,39.0,12
8509,46.0,6
8511,26.0,8
8512,53.0,56
8513,73.0,24
8515,41.0,1
8516,75.0,20
8517,48.0,3
8520,34.0,6
8523,109.0,38
8524,76.0,36
8525,46.0,16
8531,57.0,53
8532,57.0,1
8535,39.0,8
8536,42.0,18
8537,65.0,1
8538,71.0,14
8539,72.0,40
8540,26.0,24
8541,29.0,23
8542,56.0,4
8543,50.0,8
8544,46.0,18
8545,51.0,11
8550,51.0,75
8551,70.0,139
8552,96.0,56
8553,9.0,1
8554,33.0,5
8555,27.0,17
8556,45.0,21
8557,48.0,19
8558,40.0,10
8559,31.0,11
8560,36.0,16
8561,26.0,5
8562,48.0,11
8563,55.0,20
8569,64.0,94
8570,13.0,13
8571,33.0,14
8572,19.0,43
8573,21.0,21
8574,46.0,14
8575,37.0,17
8576,22.0,100
8577,29.0,33
8578,36.0,65
8579,47.0,15
8580,31.0,2
8583,89.0,36
8584,82.0,21
8585,50.0,3
8586,31.0,4
8587,44.0,14
8588,36.0,18
8589,11.0,2
8590,94.0,39
8591,79.0,75
8592,85.0,69
8593,81.0,71
8594,99.0,44
8595,97.0,48
8596,96.0,41
8597,91.0,45
8598,70.0,19
8601,55.0,7
8602,46.0,10
8603,38.0,9
8604,77.0,18
8605,54.0,51
8606,51.0,36
8607,70.0,32
8608,34.0,87
8609,63.0,49
8610,64.0,40
8611,36.0,88
8612,61.0,10
8616,59.0,32
8617,44.0,1
8619,43.0,2
8620,38.0,2
8621,106.0,12
8622,108.0,40
8623,108.0,4
8624,56.0,3
8625,41.0,3
8626,57.0,4
8627,57.0,11
8628,32.0,9
8629,12.0,3
8630,17.0,32
8631,52.0,28
8632,12.0,14
8633,33.0,13
8634,43.0,7
8635,31.0,13
8636,39.0,22
8637,21.0,9
8638,5.0,1
8639,47.0,24
8640,74.0,50
8641,9.0,5
8642,42.0,5
8643,49.0,16
8644,69.0,3
8648,15.0,2
8649,29.0,34
8650,69.0,103
8651,72.0,21
8652,56.0,45
8653,95.0,72
8654,73.0,73
8655,26.0,70
8656,25.0,1
8657,61.0,6
8659,17.0,4
8660,30.0,9
8661,31.0,2
8662,55.0,17
8663,27.0,2
8669,53.0,39
8670,48.0,92
8671,29.0,41
8672,22.0,49
8673,20.0,46
8674,32.0,56
8675,28.0,108
8676,40.0,24
8677,41.0,28
8679,66.0,24
8683,82.0,55
8685,47.0,5
8686,36.0,4
8688,30.0,16
8689,29.0,11
8690,37.0,2
8691,57.0,11
8692,37.0,60
8695,12.0,3
8697,41.0,2
8698,98.0,11
8701,48.0,75
8702,62.0,31
8703,72.0,21
8704,78.0,10
8706,26.0,1
8708,58.0,17
8711,46.0,19
8716,44.0,60
8718,29.0,5
8719,38.0,7
8720,107.0,29
8721,107.0,45
8724,37.0,4
8725,44.0,1
8728,55.0,14
8729,40.0,3
8730,47.0,42
8731,45.0,14
8732,42.0,13
8733,32.0,27
8734,33.0,18
8735,31.0,33
8736,33.0,48
8737,31.0,24
8738,56.0,14
8739,32.0,11
8740,67.0,19
8741,79.0,44
8742,78.0,43
8743,69.0,26
8744,49.0,4
8749,70.0,34
8750,83.0,49
8751,34.0,12
8752,23.0,11
8753,33.0,12
8754,68.0,61
8755,83.0,95
8756,84.0,101
8757,51.0,17
8758,9.0,1
8759,32.0,15
8760,47.0,2
8761,33.0,2
8762,55.0,17
8769,52.0,4
8770,45.0,139
8771,31.0,22
8772,22.0,5
8773,19.0,35
8774,24.0,44
8775,31.0,15
8776,36.0,25
8780,62.0,17
8783,88.0,44
8785,58.0,6
8786,37.0,7
8787,20.0,3
8788,38.0,15
8789,39.0,5
8792,42.0,16
8793,32.0,36
8794,42.0,7
8801,27.0,21
8802,26.0,8
8803,37.0,4
8805,29.0,1
8807,52.0,1
8808,74.0,16
8811,58.0,14
8816,72.0,18
8817,75.0,9
8818,41.0,4
8819,105.0,26
8820,100.0,29
8822,32.0,6
8823,30.0,14
8824,24.0,10
8825,35.0,8
8828,63.0,9
8829,59.0,27
8830,50.0,11
8832,28.0,5
8834,35.0,4
8835,35.0,12
8836,20.0,16
8837,29.0,2
8838,28.0,1
8839,39.0,10
8840,18.0,10
8841,32.0,3
8843,74.0,22
8844,78.0,40
8845,80.0,28
8846,77.0,12
8849,56.0,21
8850,73.0,79
8851,35.0,39
8852,44.0,6
8853,23.0,1
8854,30.0,17
8855,32.0,7
8856,101.0,6
8857,98.0,53
8858,85.0,68
8859,71.0,78
8860,51.0,17
8861,31.0,7
8862,37.0,40
8869,47.0,10
8870,29.0,194
8871,48.0,38
8872,34.0,3
8873,31.0,24
8874,25.0,47
8875,27.0,43
8876,27.0,14
8877,26.0,7
8880,64.0,12
8881,57.0,9
8883,83.0,64
8885,37.0,4
8886,30.0,21
8887,26.0,9
8888,36.0,20
8889,70.0,1
8890,48.0,3
8891,7.0,3
8892,33.0,9
8893,44.0,9
8901,15.0,45
8903,40.0,3
8905,56.0,2
8907,76.0,17
8911,38.0,18
8912,64.0,11
8913,57.0,15
8916,54.0,3
8917,69.0,43
8918,95.0,52
8919,112.0,4
8920,44.0,3
8921,32.0,11
8922,19.0,13
8923,26.0,2
8924,32.0,5
8925,25.0,19
8926,40.0,7
8927,52.0,5
8928,60.0,10
8929,39.0,53
8930,34.0,1
8931,21.0,7
8932,18.0,3
8934,41.0,5
8935,26.0,11
8939,30.0,15
8940,32.0,4
8941,24.0,9
8942,40.0,3
8943,28.0,6
8944,32.0,7
8946,79.0,33
8949,61.0,38
8950,29.0,31
8951,72.0,73
8952,44.0,13
8953,40.0,36
8954,43.0,32
8955,34.0,43
8956,50.0,3
8957,24.0,10
8958,40.0,7
8959,65.0,44
8960,89.0,65
8961,99.0,85
8962,66.0,72
8963,56.0,16
8964,54.0,11
8969,40.0,17
8970,40.0,14
8971,60.0,84
8972,62.0,92
8973,42.0,52
8974,29.0,21
8975,27.0,31
8976,26.0,11
8977,23.0,20
8978,42.0,3
8979,61.0,5
8980,76.0,3
8981,34.0,35
8982,42.0,43
8983,60.0,92
8985,17.0,3
8986,29.0,11
8987,31.0,10
8988,46.0,8
9001,38.0,12
9002,12.0,8
9003,39.0,9
9004,38.0,4
9005,42.0,2
9007,63.0,22
9008,47.0,6
9009,54.0,3
9010,33.0,3
9011,25.0,7
9012,26.0,4
9013,49.0,19
9014,69.0,3
9015,54.0,3
9016,54.0,57
9017,46.0,134
9019,18.0,7
9020,39.0,12
9021,33.0,3
9022,36.0,1
9023,24.0,2
9025,40.0,3
9028,59.0,38
9029,46.0,1
9030,50.0,8
9031,35.0,8
9032,39.0,18
9033,47.0,6
9034,34.0,22
9035,24.0,31
9036,47.0,7
9037,34.0,12
9038,29.0,6
9039,44.0,1
9040,38.0,5
9041,54.0,5
9042,56.0,4
9043,44.0,8
9044,40.0,7
9045,21.0,1
9046,76.0,39
9047,46.0,1
9048,63.0,19
9049,60.0,20
9050,26.0,7
9051,51.0,114
9052,36.0,1
9053,41.0,1
9055,35.0,17
9056,45.0,7
9057,33.0,35
9058,27.0,26
9059,30.0,21
9060,38.0,3
9061,17.0,2
9062,106.0,47
9063,99.0,84
9064,88.0,65
9065,94.0,76
9066,89.0,59
9067,96.0,70
9068,89.0,59
9069,78.0,100
9070,66.0,64
9071,37.0,6
9072,33.0,29
9073,46.0,132
9074,58.0,96
9075,47.0,54
9076,38.0,4
9077,27.0,7
9078,37.0,9
9081,53.0,10
9082,37.0,137
9083,60.0,76
9084,38.0,10
9085,30.0,12
9086,19.0,13
9087,40.0,4
9088,39.0,12
9101,18.0,1
9102,32.0,14
9103,16.0,5
9104,18.0,6
9107,62.0,18
9111,26.0,5
9113,53.0,7
9114,59.0,12
9115,92.0,63
9116,75.0,55
9117,83.0,1
9118,39.0,1
9119,51.0,2
9120,59.0,5
9122,31.0,6
9123,21.0,11
9125,41.0,2
9126,57.0,1
9127,71.0,25
9128,71.0,8
9132,2.0,1
9134,36.0,11
9136,10.0,5
9137,17.0,4
9144,36.0,28
9145,54.0,40
9146,49.0,58
9148,65.0,39
9150,31.0,3
9151,70.0,58
9152,32.0,15
9153,23.0,13
9154,16.0,2
9155,20.0,30
9156,31.0,8
9157,31.0,13
9158,20.0,61
9159,33.0,7
9160,49.0,1
9161,30.0,8
9162,33.0,5
9163,22.0,10
9164,29.0,35
9165,30.0,15
9166,48.0,5
9167,44.0,21
9168,32.0,15
9169,37.0,16
9170,72.0,61
9171,86.0,69
9172,90.0,88
9173,99.0,57
9174,93.0,77
9175,63.0,96
9176,57.0,66
9177,57.0,20
9178,29.0,48
9179,41.0,13
9180,51.0,22
9181,49.0,77
9182,42.0,30
9183,61.0,14
9184,60.0,24
9185,42.0,2
9186,48.0,20
9187,58.0,4
9202,41.0,5
9203,27.0,2
9204,15.0,25
9205,22.0,4
9206,51.0,11
9207,69.0,5
9213,104.0,5
9214,89.0,73
9215,92.0,14
9216,41.0,1
9217,36.0,1
9218,34.0,2
9219,42.0,18
9220,41.0,7
9221,41.0,9
9222,27.0,24
9223,38.0,9
9225,31.0,6
9226,56.0,25
9227,68.0,24
9233,51.0,8
9234,41.0,1
9242,32.0,3
9243,21.0,42
9244,36.0,14
9245,78.0,27
9246,57.0,5
9247,58.0,24
9248,40.0,82
9249,44.0,1
9251,76.0,58
9252,29.0,7
9253,25.0,2
9254,21.0,1
9255,13.0,40
9256,14.0,10
9257,25.0,7
9258,33.0,13
9259,18.0,6
9260,34.0,7
9261,25.0,5
9262,50.0,2
9264,32.0,39
9265,24.0,11
9266,24.0,10
9267,25.0,15
9268,21.0,39
9269,24.0,40
9270,30.0,25
9271,30.0,34
9272,38.0,35
9273,30.0,8
9274,60.0,10
9275,85.0,49
9276,76.0,141
9277,83.0,72
9278,70.0,96
9279,51.0,133
9280,51.0,57
9282,28.0,2
9283,41.0,40
9284,26.0,39
9285,57.0,35
9286,58.0,5
9302,33.0,9
9303,52.0,3
9304,29.0,5
9305,29.0,11
9306,42.0,22
9312,103.0,28
9313,111.0,62
9314,45.0,35
9315,57.0,2
9316,22.0,3
9317,40.0,4
9318,45.0,2
9319,50.0,9
9321,39.0,1
9322,36.0,9
9323,30.0,2
9324,66.0,1
9325,47.0,10
9326,53.0,42
9327,54.0,1
9331,39.0,1
9333,56.0,5
9342,56.0,7
9343,34.0,5
9344,38.0,2
9345,80.0,24
9348,49.0,54
9349,32.0,8
9350,46.0,2
9351,70.0,50
9352,56.0,18
9354,36.0,5
9355,30.0,9
9356,38.0,2
9357,38.0,2
9358,44.0,15
9359,34.0,3
9361,25.0,4
9362,39.0,9
9363,28.0,8
9364,26.0,37
9365,26.0,27
9366,19.0,7
9367,19.0,18
9368,19.0,15
9369,37.0,21
9370,20.0,17
9371,14.0,20
9372,31.0,31
9373,45.0,9
9374,28.0,1
9375,7.0,22
9376,60.0,84
9377,51.0,61
9378,51.0,64
9379,51.0,31
9380,62.0,141
9381,103.0,39
9382,100.0,44
9383,60.0,72
9384,75.0,33
9385,67.0,21
9386,39.0,6
9401,25.0,8
9402,28.0,9
9403,45.0,5
9404,33.0,3
9405,18.0,6
9406,47.0,36
9408,9.0,1
9411,108.0,59
9412,110.0,29
9414,53.0,17
9415,69.0,5
9416,60.0,8
9417,43.0,14
9418,46.0,11
9419,29.0,5
9421,21.0,5
9422,39.0,7
9423,20.0,3
9424,56.0,3
9425,71.0,29
9426,62.0,4
9428,22.0,5
9429,19.0,6
9431,57.0,1
9433,41.0,5
9434,37.0,4
9442,44.0,4
9443,58.0,2
9445,59.0,31
9446,34.0,21
9447,30.0,35
9448,69.0,21
9449,10.0,3
9450,24.0,8
9451,40.0,28
9452,68.0,98
9454,31.0,9
9455,22.0,3
9456,18.0,4
9457,36.0,2
9458,32.0,17
9460,46.0,1
9461,20.0,4
9463,48.0,17
9464,26.0,13
9465,16.0,30
9466,16.0,12
9467,25.0,9
9468,16.0,9
9469,39.0,16
9470,19.0,4
9471,24.0,18
9472,35.0,37
9473,38.0,4
9474,45.0,13
9475,24.0,27
9476,51.0,87
9477,57.0,28
9478,38.0,25
9479,39.0,10
9480,39.0,37
9481,30.0,22
9484,80.0,21
9485,73.0,38
9486,39.0,71
9487,73.0,15
9501,17.0,23
9502,44.0,15
9504,52.0,7
9505,28.0,14
9506,54.0,30
9507,45.0,4
9508,40.0,3
9509,65.0,5
9510,91.0,69
9511,84.0,24
9514,68.0,18
9517,29.0,1
9518,38.0,12
9519,59.0,8
9520,69.0,5
9521,7.0,1
9522,46.0,6
9524,68.0,25
9525,69.0,12
9526,70.0,3
9528,46.0,1
9529,47.0,1
9534,50.0,8
9535,46.0,9
9536,68.0,3
9537,61.0,3
9538,58.0,4
9539,71.0,2
9540,79.0,7
9541,43.0,9
9542,17.0,6
9543,25.0,11
9544,21.0,1
9546,74.0,29
9547,58.0,67
9548,77.0,40
9549,79.0,34
9550,60.0,40
9551,50.0,53
9552,71.0,33
9553,76.0,50
9554,77.0,17
9556,31.0,10
9557,71.0,1
9558,49.0,21
9559,46.0,2
9563,47.0,13
9564,26.0,9
9565,26.0,14
9566,39.0,13
9567,31.0,16
9569,47.0,21
9570,41.0,15
9571,34.0,9
9572,35.0,26
9573,1.0,1
9574,34.0,5
9575,45.0,4
9576,55.0,4
9577,56.0,107
9578,57.0,6
9579,50.0,10
9603,42.0,2
9604,59.0,5
9605,34.0,27
9606,41.0,38
9607,42.0,22
9608,70.0,32
9609,102.0,66
9610,29.0,8
9612,87.0,1
9613,62.0,6
9614,46.0,38
9615,71.0,16
9616,87.0,1
9617,23.0,5
9621,54.0,4
9622,33.0,9
9623,52.0,15
9624,44.0,18
9625,54.0,6
9626,70.0,1
9635,68.0,6
9639,68.0,3
9642,21.0,15
9643,26.0,7
9644,25.0,19
9645,29.0,7
9646,33.0,2
9647,54.0,31
9649,57.0,6
9650,21.0,14
9651,31.0,13
9652,33.0,12
9653,48.0,3
9654,84.0,50
9655,77.0,66
9656,40.0,6
9658,44.0,26
9659,47.0,12
9660,72.0,8
9661,78.0,2
9662,53.0,6
9663,26.0,10
9664,37.0,6
9666,26.0,16
9667,28.0,17
9668,23.0,32
9669,36.0,50
9670,42.0,2
9671,61.0,4
9672,38.0,34
9673,34.0,4
9674,54.0,6
9675,34.0,3
9676,61.0,27
9677,61.0,100
9678,74.0,32
9679,73.0,31
9701,71.0,2
9702,66.0,2
9703,60.0,2
9705,34.0,15
9706,28.0,68
9707,98.0,42
9708,98.0,50
9709,65.0,3
9710,69.0,12
9711,69.0,12
9712,75.0,9
9715,71.0,2
9716,77.0,18
9717,71.0,20
9718,40.0,33
9719,70.0,11
9720,68.0,8
9721,71.0,13
9722,58.0,14
9723,40.0,68
9724,47.0,3
9725,61.0,5
9735,50.0,11
9738,73.0,1
9742,29.0,3
9743,22.0,4
9744,32.0,4
9745,35.0,10
9746,56.0,3
9747,45.0,43
9748,36.0,9
9749,25.0,2
9750,36.0,18
9751,36.0,3
9752,49.0,3
9754,50.0,1
9755,69.0,24
9756,75.0,56
9757,86.0,13
9758,72.0,19
9759,60.0,16
9762,44.0,11
9763,58.0,5
9764,30.0,10
9766,29.0,7
9767,28.0,13
9768,24.0,8
9769,39.0,18
9772,67.0,12
9773,25.0,1
9775,92.0,3
9776,81.0,8
9777,59.0,40
9778,18.0,2
9779,33.0,2
9804,34.0,2
9805,27.0,38
9806,96.0,78
9807,105.0,23
9808,29.0,1
9818,58.0,14
9820,1.0,1
9821,27.0,5
9822,39.0,45
9823,50.0,1
9824,54.0,5
9825,55.0,18
9835,51.0,7
9842,50.0,3
9844,37.0,2
9845,19.0,5
9846,56.0,5
9847,64.0,33
9848,15.0,2
9849,32.0,5
9850,32.0,11
9851,33.0,6
9852,29.0,7
9853,16.0,4
9854,28.0,6
9855,14.0,3
9856,80.0,49
9858,85.0,6
9859,75.0,45
9860,94.0,23
9864,62.0,2
9865,46.0,11
9866,30.0,24
9867,27.0,24
9868,35.0,19
9869,32.0,10
9870,20.0,14
9871,37.0,17
9872,41.0,23
9873,31.0,1
9874,94.0,17
9875,84.0,3
9877,12.0,1
9878,4.0,1
9901,61.0,5
9904,82.0,31
9905,99.0,67
9906,45.0,18
9907,40.0,9
9908,25.0,5
9918,59.0,26
9919,27.0,4
9920,17.0,6
9921,57.0,16
9922,32.0,20
9923,29.0,3
9924,17.0,1
9925,51.0,10
9926,74.0,5
9935,38.0,5
9937,33.0,3
9938,44.0,1
9944,35.0,19
9945,33.0,5
9946,52.0,38
9947,44.0,2
9948,29.0,2
9949,16.0,9
9950,20.0,25
9951,19.0,3
9952,41.0,2
9955,63.0,17
9956,77.0,26
9957,29.0,9
9958,17.0,2
9959,29.0,4
9960,57.0,30
9961,81.0,25
9962,88.0,15
9965,23.0,3
9967,22.0,40
9968,36.0,29
9969,32.0,8
9970,27.0,4
9971,54.0,1
9972,51.0,11
9973,87.0,11
